label,column,delta,p,delta_abs,p_abs,p_fdr,p_fdr_abs,univariate_flag,nonlinear_flag
pure,Beam_Diameter,0.004715227349995965,0.3772115224365059,-0.00072689508557644,0.8917189407438206,0.5210436175228714,0.9660288524724723,False,False
pure,Frequency,-0.01582561649399361,0.003039171586518518,-0.018288492067410456,0.0006148360728666454,0.005153377907574878,0.0010425481235564857,False,False
pure,Feed_Speed,0.0023829302825397747,0.6554065293340521,0.010494634538633418,0.04936953827545392,0.8520284881342677,0.08022549969761261,False,False
pure,Alignment_Time,-0.00030928739247282344,0.9538108965508248,0.009352957927176941,0.07984631085336172,0.9538108965508248,0.11976946628004258,False,False
pure,Process_Time,0.004614939043986688,0.38744268995290443,0.0014847099289365673,0.7809743147928443,0.5210436175228714,0.8702285221977407,False,False
pure,Cutting_X_Index,-0.0012032394124060763,0.8217171097900628,-0.00045334493690529776,0.9323406891177584,0.8901935356059014,0.9716506922895649,False,False
pure,Cutting_Y_Index,-0.008668695711029795,0.1044968741765401,0.0030647054886376868,0.5660058761708971,0.16980742053687767,0.6882765490946163,False,False
pure,Head_Temp,0.8727451017646362,0.0,0.8625681959112259,0.0,0.0,0.0,True,True
pure,Cooling_Flow,-0.47803172957444606,0.0,0.29719087668603716,0.0,0.0,0.0,True,True
pure,Cooling_Water_Temp,-0.001422190815954183,0.7899764353751171,-7.208009486558975e-05,0.9892298864713783,0.8802594565608447,0.9892298864713783,False,False
pure,CLN_Flow,0.12469976335673838,1.278387679482238e-120,-0.11395888060812764,4.652489653184172e-101,2.3741485476098706e-120,8.640337927342034e-101,False,False
pure,CLN_Pressure,0.0058771421928420775,0.2710517054681758,-0.00701442473013747,0.18897114712702956,0.3915191301206984,0.26320981206979116,False,False
pure,CLN_Time,0.001589683565141664,0.7659256728586319,0.007990129453582018,0.13456136046562744,0.8802594565608447,0.19436640956146187,False,False
pure,Coating_Flow,0.00034509905411606034,0.9484698175334068,0.00035672363419148034,0.9467365719744478,0.9538108965508248,0.9716506922895649,False,False
pure,Laser_Head_Remain_Time,-0.0016279929290528017,0.7604553577076457,0.002936319315181235,0.5823878492339061,0.8802594565608447,0.6882765490946163,False,False
pure,Vibration,0.8161017559558617,0.0,0.7698099828006852,0.0,0.0,0.0,True,True
pure,Kerf_Width_Profile,0.9123085816581433,0.0,0.911817624917669,0.0,0.0,0.0,True,True
