column,label,lag_window,delta_concurrent,delta_lagged,p_lagged,signal_retention_ratio,p_lagged_fdr,lagged_significant,interpretation
Feed_Speed,primary,20,0.009012857055238799,-0.007583483682217507,0.2169339152956754,0.8414072957930187,0.2402351012891296,False,선행신호 약함 - 판단 보류
Feed_Speed,primary,50,0.009012857055238799,-0.014497274560111517,0.01826256064004845,1.608510428076173,0.02396961084006359,False,선행신호 약함 - 판단 보류
Feed_Speed,broad,5,0.0062651490860932135,-0.0014037384531423447,0.8146565539878287,0.22405507576160172,0.8553893816872201,False,선행신호 약함 - 판단 보류
Feed_Speed,broad,20,0.0062651490860932135,-0.007396341201426071,0.21676580808209156,1.1805531041302386,0.2528934427624402,False,선행신호 약함 - 판단 보류
Feed_Speed,broad,50,0.0062651490860932135,-0.011963971659208372,0.045734979106674005,1.9096068576827432,0.05649615066118553,False,선행신호 약함 - 판단 보류
Feed_Speed,pure,5,-0.001713350807376668,0.0014136971003553267,0.8851130608118638,0.8251066239726209,0.8851130608118638,False,선행신호 약함 - 판단 보류
Feed_Speed,pure,20,-0.001713350807376668,0.009555703472404975,0.3287354588921315,5.577201954943383,0.4060849786314566,False,선행신호 약함 - 판단 보류
Feed_Speed,pure,50,-0.001713350807376668,0.0018135259553191396,0.8529709345084966,1.0584673888798355,0.8956194812339214,False,선행신호 약함 - 판단 보류
Frequency,primary,5,-0.010124314170082305,0.009646841752342539,0.11625624142306351,0.9528390358380311,0.17438436213459527,False,선행신호 약함 - 판단 보류
Frequency,primary,20,-0.010124314170082305,0.0076692835254694725,0.211777789733113,0.7575114122922487,0.2402351012891296,False,선행신호 약함 - 판단 보류
Frequency,primary,50,-0.010124314170082305,0.011165274658847979,0.0690977898379203,1.1028178769720272,0.08061408814424034,False,선행신호 약함 - 판단 보류
Frequency,broad,5,-0.008912388512550606,0.009419366575361465,0.11571272852995969,1.0568846456925574,0.17520893529974188,False,선행신호 약함 - 판단 보류
Frequency,broad,20,-0.008912388512550606,0.0051011182642630715,0.39428275819656133,0.5723626452190199,0.4357862064277783,False,선행신호 약함 - 판단 보류
Frequency,broad,50,-0.008912388512550606,0.00919894858780479,0.12451205128522277,1.0321530053195778,0.14526405983275992,False,선행신호 약함 - 판단 보류
Frequency,pure,5,-0.015486486693138013,0.012377650685653219,0.20583856042683557,0.7992549201709963,0.28817398459756977,False,선행신호 약함 - 판단 보류
Frequency,pure,20,-0.015486486693138013,0.011044952816340547,0.2589499195546128,0.7131993870007012,0.3398717694154293,False,선행신호 약함 - 판단 보류
Frequency,pure,50,-0.015486486693138013,0.010704508029131476,0.2739887205327992,0.6912160415231294,0.31965350728826575,False,선행신호 약함 - 판단 보류
Kerf_Width_Profile,primary,5,-0.18859086502481914,-0.21277714618472243,5.493511598262424e-263,1.1282473631833667,1.6480534794787273e-262,True,선행신호 유지 - 상류 원인 가능성
Kerf_Width_Profile,primary,20,-0.18859086502481914,-0.2556425920995886,0.0,1.355540694221564,0.0,True,선행신호 유지 - 상류 원인 가능성
Kerf_Width_Profile,primary,50,-0.18859086502481914,-0.2843635690459524,0.0,1.5078332081913366,0.0,True,선행신호 유지 - 상류 원인 가능성
Kerf_Width_Profile,broad,5,-0.13246149861428003,-0.15698276813118894,1.746523585685168e-151,1.1851199765473996,4.5846244124235665e-151,False,선행신호 약함 - 판단 보류
Kerf_Width_Profile,broad,20,-0.13246149861428003,-0.19807728071689013,6.056624147347137e-240,1.495357389045396,1.5898638386786236e-239,False,선행신호 약함 - 판단 보류
Kerf_Width_Profile,broad,50,-0.13246149861428003,-0.22526596037728508,1.15303286746118e-309,1.7006146143132965,3.026711277085594e-309,True,선행신호 유지 - 상류 원인 가능성
Kerf_Width_Profile,pure,5,-0.17880462366102068,-0.2078741646802853,3.563416923661521e-100,1.1625771214640115,1.0690250770984564e-99,True,선행신호 유지 - 상류 원인 가능성
Kerf_Width_Profile,pure,20,-0.17880462366102068,-0.251955016119924,3.08638148463928e-146,1.4091079467697796,9.25914445391784e-146,True,선행신호 유지 - 상류 원인 가능성
Kerf_Width_Profile,pure,50,-0.17880462366102068,-0.2842787524214009,1.4847184284534375e-185,1.5898847949275572,4.4541552853603124e-185,True,선행신호 유지 - 상류 원인 가능성
Laser_Centering_Position,primary,5,-0.10056921808587638,-0.11943432203536097,3.1442616226101433e-84,1.1875832815302951,7.336610452757001e-84,False,선행신호 약함 - 판단 보류
Laser_Centering_Position,primary,20,-0.10056921808587638,-0.13893369976316838,2.704766102538095e-113,1.3814734011805925,6.311120905922221e-113,False,선행신호 약함 - 판단 보류
Laser_Centering_Position,primary,50,-0.10056921808587638,-0.15656205420726377,2.588655934010721e-143,1.5567591872254085,6.0401971793583495e-143,False,선행신호 약함 - 판단 보류
Laser_Centering_Position,broad,5,-0.06381309044027239,-0.0818093270646767,1.7100537821304547e-42,1.2820148107581215,3.990125491637728e-42,False,선행신호 약함 - 판단 보류
Laser_Centering_Position,broad,20,-0.06381309044027239,-0.10104560354515124,6.941471671409356e-64,1.5834619957754223,1.6196767233288497e-63,False,선행신호 약함 - 판단 보류
Laser_Centering_Position,broad,50,-0.06381309044027239,-0.11809138179247602,1.4592166556647948e-86,1.8505823958331384,3.4048388632178545e-86,False,선행신호 약함 - 판단 보류
