column,label,lag_window,delta_concurrent,delta_lagged,p_lagged,signal_retention_ratio,p_lagged_fdr,lagged_significant,interpretation
Cooling_Flow,pure,5,-0.02321146976820887,-0.012246758636238475,0.14167213079298158,0.5276166808278554,0.28334426158596315,False,선행신호 약함 - 판단 보류
Cooling_Flow,pure,20,-0.02321146976820887,-0.0012381631280460326,0.8819222085545853,0.05334272841876899,0.8819222085545853,False,선행신호 소멸 - 결과 공변 해석 지지
Cooling_Flow,pure,50,-0.02321146976820887,0.0026685064627545163,0.748951083286965,0.11496499314357866,0.748951083286965,False,선행신호 소멸 - 결과 공변 해석 지지
Cooling_Thermal_Load,primary,5,0.007574667729352669,0.020817101743264343,0.012488882120544212,2.7482527930031555,0.03996442278574148,False,선행신호 약함 - 판단 보류
Cooling_Thermal_Load,primary,20,0.007574667729352669,0.01445417235353208,0.08292564995003174,1.9082252674292994,0.22113506653341797,False,선행신호 약함 - 판단 보류
Cooling_Thermal_Load,primary,50,0.007574667729352669,0.013523089013733669,0.10485310240270511,1.7853045832400298,0.2368170792119671,False,선행신호 약함 - 판단 보류
Cooling_Thermal_Load,broad,5,0.17868459201681985,0.33267442656490886,0.0,1.861796939568207,0.0,True,선행신호 유지 - 상류 원인 가능성
Cooling_Thermal_Load,broad,20,0.17868459201681985,0.4538249514446089,0.0,2.53981021151443,0.0,True,선행신호 유지 - 상류 원인 가능성
Cooling_Thermal_Load,broad,50,0.17868459201681985,0.5009897946123254,0.0,2.8037660603952155,0.0,True,선행신호 유지 - 상류 원인 가능성
Cooling_Thermal_Load,pure,5,0.007574667729352669,0.020817101743264343,0.012488882120544212,2.7482527930031555,0.03996442278574148,False,선행신호 약함 - 판단 보류
Cooling_Thermal_Load,pure,20,0.007574667729352669,0.01445417235353208,0.08292564995003174,1.9082252674292994,0.22113506653341797,False,선행신호 약함 - 판단 보류
Cooling_Thermal_Load,pure,50,0.007574667729352669,0.013523089013733669,0.10485310240270511,1.7853045832400298,0.2368170792119671,False,선행신호 약함 - 판단 보류
Cooling_Water_Temp,primary,5,-0.012523869166832458,0.007189334219901866,0.3882973613955464,0.5740505688882245,0.6212757782328742,False,선행신호 약함 - 판단 보류
Cooling_Water_Temp,primary,20,-0.012523869166832458,0.011553714098568424,0.1657434326162197,0.9225355155551017,0.29465499131772394,False,선행신호 약함 - 판단 보류
Cooling_Water_Temp,primary,50,-0.012523869166832458,0.012062405481011007,0.14801067450747943,0.9631532652030919,0.2368170792119671,False,선행신호 약함 - 판단 보류
Cooling_Water_Temp,broad,5,-0.005891887408431495,-0.0026370630928815864,0.5859170706605974,0.4475752691926627,0.7211287023515045,False,선행신호 약함 - 판단 보류
Cooling_Water_Temp,broad,20,-0.005891887408431495,0.0010557921957630167,0.8273647621568618,0.1791942246303182,0.8273647621568618,False,선행신호 약함 - 판단 보류
Cooling_Water_Temp,broad,50,-0.005891887408431495,-0.007781693404940948,0.10803371948685217,1.320747133389731,0.1329645778299719,False,선행신호 약함 - 판단 보류
Cooling_Water_Temp,pure,5,-0.012523869166832458,0.007189334219901866,0.3882973613955464,0.5740505688882245,0.6212757782328742,False,선행신호 약함 - 판단 보류
Cooling_Water_Temp,pure,20,-0.012523869166832458,0.011553714098568424,0.1657434326162197,0.9225355155551017,0.29465499131772394,False,선행신호 약함 - 판단 보류
Cooling_Water_Temp,pure,50,-0.012523869166832458,0.012062405481011007,0.14801067450747943,0.9631532652030919,0.2368170792119671,False,선행신호 약함 - 판단 보류
Cutting_X_Index,primary,5,0.005686818082929701,0.007597368404643978,0.36194103281923873,1.3359612165983006,0.6212757782328742,False,선행신호 약함 - 판단 보류
Cutting_X_Index,primary,20,0.005686818082929701,0.014718455729626934,0.07745266752983564,2.588170663276144,0.22113506653341797,False,선행신호 약함 - 판단 보류
Cutting_X_Index,primary,50,0.005686818082929701,0.009653967356547666,0.24696198608847397,1.6976043924327877,0.3592174343105076,False,선행신호 약함 - 판단 보류
Cutting_X_Index,broad,5,0.0026861965133866406,0.0009025758468079736,0.852089305684975,0.33600514419179445,0.9088952593973066,False,선행신호 약함 - 판단 보류
Cutting_X_Index,broad,20,0.0026861965133866406,-0.003646897718217579,0.4512714644681437,1.357643679471435,0.48135622876601997,False,선행신호 약함 - 판단 보류
Cutting_X_Index,broad,50,0.0026861965133866406,-0.012592646043647848,0.009304360169415923,4.687909458929192,0.013533614791877707,False,선행신호 약함 - 판단 보류
Cutting_X_Index,pure,5,0.005686818082929701,0.007597368404643978,0.36194103281923873,1.3359612165983006,0.6212757782328742,False,선행신호 약함 - 판단 보류
Cutting_X_Index,pure,20,0.005686818082929701,0.014718455729626934,0.07745266752983564,2.588170663276144,0.22113506653341797,False,선행신호 약함 - 판단 보류
Cutting_X_Index,pure,50,0.005686818082929701,0.009653967356547666,0.24696198608847397,1.6976043924327877,0.3592174343105076,False,선행신호 약함 - 판단 보류
Cutting_Y_Index,primary,5,-0.00035546226360694266,0.015274436504346012,0.06681604657124861,42.9706274566347,0.15272239216285396,False,선행신호 약함 - 판단 보류
Cutting_Y_Index,primary,20,-0.00035546226360694266,0.004694755865299882,0.5733026892177941,13.207466293781254,0.678068233231295,False,선행신호 약함 - 판단 보류
Cutting_Y_Index,primary,50,-0.00035546226360694266,0.012192485063901914,0.1436880885954696,34.300364095424555,0.2368170792119671,False,선행신호 약함 - 판단 보류
Cutting_Y_Index,broad,5,0.007791319079260894,0.010734486307124591,0.02658750150777885,1.3777495438093255,0.0531750030155577,False,선행신호 약함 - 판단 보류
Cutting_Y_Index,broad,20,0.007791319079260894,0.005426954906010417,0.2622952616085049,0.6965386542127386,0.3228249373643137,False,선행신호 약함 - 판단 보류
Cutting_Y_Index,broad,50,0.007791319079260894,0.02043210988884514,2.4463972069097328e-05,2.622419859973619,4.3491505900617474e-05,False,선행신호 약함 - 판단 보류
Cutting_Y_Index,pure,5,-0.00035546226360694266,0.015274436504346012,0.06681604657124861,42.9706274566347,0.15272239216285396,False,선행신호 약함 - 판단 보류
Cutting_Y_Index,pure,20,-0.00035546226360694266,0.004694755865299882,0.5733026892177941,13.207466293781254,0.678068233231295,False,선행신호 약함 - 판단 보류
Cutting_Y_Index,pure,50,-0.00035546226360694266,0.012192485063901914,0.1436880885954696,34.300364095424555,0.2368170792119671,False,선행신호 약함 - 판단 보류
Maintenance_Count,primary,5,0.002302334783561788,0.0002882559643202498,0.972406546217994,0.12520158509454837,0.9777977007711118,False,선행신호 소멸 - 결과 공변 해석 지지
Maintenance_Count,primary,20,0.002302334783561788,-0.01235509585434691,0.13830116517397695,5.3663333163186495,0.2766023303479539,False,선행신호 약함 - 판단 보류
Maintenance_Count,primary,50,0.002302334783561788,-0.019902471632656238,0.01699478710296993,8.644473329750271,0.05438331872950377,False,선행신호 약함 - 판단 보류
Maintenance_Count,broad,5,-0.001884671945694416,-2.0853388980279775e-05,0.9965628808215653,0.011064731465823483,0.9965628808215653,False,선행신호 소멸 - 결과 공변 해석 지지
Maintenance_Count,broad,20,-0.001884671945694416,-0.019462400561376048,5.81683227049962e-05,10.326678128699495,0.0001163366454099924,False,선행신호 약함 - 판단 보류
Maintenance_Count,broad,50,-0.001884671945694416,-0.02678104793504421,3.186156127583893e-08,14.209925497233742,6.372312255167787e-08,False,선행신호 약함 - 판단 보류
Maintenance_Count,pure,5,0.002302334783561788,0.0002882559643202498,0.972406546217994,0.12520158509454837,0.9777977007711118,False,선행신호 소멸 - 결과 공변 해석 지지
Maintenance_Count,pure,20,0.002302334783561788,-0.01235509585434691,0.13830116517397695,5.3663333163186495,0.2766023303479539,False,선행신호 약함 - 판단 보류
Maintenance_Count,pure,50,0.002302334783561788,-0.019902471632656238,0.01699478710296993,8.644473329750271,0.05438331872950377,False,선행신호 약함 - 판단 보류
Package_Size_1,primary,5,0.03856950875769982,0.03723558480691769,7.887526017544576e-06,0.9654150650670178,3.1550104070178305e-05,False,선행신호 약함 - 판단 보류
Package_Size_1,primary,20,0.03856950875769982,0.06117373467966525,2.159217516235954e-13,1.586064657031776,1.7273740129887632e-12,False,선행신호 약함 - 판단 보류
Package_Size_1,primary,50,0.03856950875769982,0.07143025919425416,1.0683203932015226e-17,1.8519877876327422,5.697708763741454e-17,False,선행신호 약함 - 판단 보류
Package_Size_1,broad,5,-0.35266555221251694,-0.3585995681349303,0.0,1.0168261852771987,0.0,True,선행신호 유지 - 상류 원인 가능성
Package_Size_1,broad,20,-0.35266555221251694,-0.3521915833617364,0.0,0.9986560387091764,0.0,True,선행신호 유지 - 상류 원인 가능성
Package_Size_1,broad,50,-0.35266555221251694,-0.3429354107922028,0.0,0.9724097197492917,0.0,True,선행신호 유지 - 상류 원인 가능성
