column,label,lag_window,delta_concurrent,delta_lagged,p_lagged,signal_retention_ratio,p_lagged_fdr,lagged_significant,interpretation
Laser_Power,primary,50,0.07702987634665392,0.05475677316844241,1.2724056955883007e-22,0.7108511108342311,2.562012684680675e-22,False,선행신호 약함 - 판단 보류
Laser_Power,broad,5,-0.11225450420189054,-0.11345116145351053,2.6692436847396625e-162,1.0106602159096243,7.340420133034072e-162,False,선행신호 약함 - 판단 보류
Laser_Power,broad,20,-0.11225450420189054,-0.11089491862165912,3.843661467820098e-155,0.9878883650157486,1.4093425382007028e-154,False,선행신호 약함 - 판단 보류
Laser_Power,broad,50,-0.11225450420189054,-0.10733323800311256,2.032507436731324e-145,0.9561597440230368,6.3878805154413046e-145,False,선행신호 약함 - 판단 보류
Laser_Power,pure,5,0.08242617595981039,0.07776183037286488,4.796519170302409e-41,0.9434118405636122,2.638085543666325e-40,False,선행신호 약함 - 판단 보류
Laser_Power,pure,20,0.08242617595981039,0.06058615511699661,1.4252177320624426e-25,0.7350353745215281,3.1354790105373737e-25,False,선행신호 약함 - 판단 보류
Laser_Power,pure,50,0.08242617595981039,0.054593175832885255,4.649030575513602e-21,0.6623281402682561,1.0227867266129924e-20,False,선행신호 약함 - 판단 보류
Laser_Voltage,primary,5,-0.0016608263099280318,0.003131890066278231,0.5754668641128956,1.8857420836583114,0.6330135505241852,False,선행신호 약함 - 판단 보류
Laser_Voltage,primary,20,-0.0016608263099280318,0.0016863686327359684,0.7630220459614606,1.0153792859947188,0.8296373352482864,False,선행신호 약함 - 판단 보류
Laser_Voltage,primary,50,-0.0016608263099280318,0.0023486075055512146,0.6746261109983567,1.4141198820802556,0.781146023261255,False,선행신호 약함 - 판단 보류
Laser_Voltage,broad,5,-0.004714063546541469,-0.004222073724754916,0.3123457159834535,0.8956336042293048,0.39546379403807436,False,선행신호 약함 - 판단 보류
Laser_Voltage,broad,20,-0.004714063546541469,-0.012922168379828847,0.0019881015852551507,2.74119520287531,0.00312415963397238,False,선행신호 약함 - 판단 보류
Laser_Voltage,broad,50,-0.004714063546541469,-0.018065941228592286,1.5454308011509176e-05,3.8323499567261003,2.428534116094299e-05,False,선행신호 약함 - 판단 보류
Laser_Voltage,pure,5,-0.0017334718028484408,0.004916434054279328,0.3962760104717108,2.8361776904594835,0.4605851918187772,False,선행신호 약함 - 판단 보류
Laser_Voltage,pure,20,-0.0017334718028484408,0.0017319587213073806,0.7650879875605148,0.9991271380713699,0.8415967863165663,False,선행신호 약함 - 판단 보류
Laser_Voltage,pure,50,-0.0017334718028484408,0.004934406938260416,0.3946911674640008,2.8465458337148597,0.5427003552630011,False,선행신호 약함 - 판단 보류
Package_Size_2,primary,5,0.05533601649041553,0.06052494713533885,2.6913119822935775e-27,1.093771307983871,6.5787626233843e-27,False,선행신호 약함 - 판단 보류
Package_Size_2,primary,20,0.05533601649041553,0.06672680492804473,8.213940848464862e-33,1.2058476406519456,6.023556622207566e-32,False,선행신호 약함 - 판단 보류
Package_Size_2,primary,50,0.05533601649041553,0.05997499282229812,8.167101673961947e-27,1.0838328565390334,1.1035541428948188e-25,False,선행신호 약함 - 판단 보류
Package_Size_2,broad,5,-0.09285241511834585,-0.09726378948127556,8.030353600064993e-120,1.0475095274291697,1.472231493345249e-119,False,선행신호 약함 - 판단 보류
Package_Size_2,broad,20,-0.09285241511834585,-0.09324927354777035,2.788293541892368e-110,1.0042740776200454,5.111871493469342e-110,False,선행신호 약함 - 판단 보류
Package_Size_2,broad,50,-0.09285241511834585,-0.09125502162229382,1.1544003737564412e-105,0.9827964249070306,2.1164006852201422e-105,False,선행신호 약함 - 판단 보류
Package_Size_2,pure,5,0.05531752068481399,0.06188058919570416,1.3042510426614022e-26,1.1186435767482235,2.869352293855085e-26,False,선행신호 약함 - 판단 보류
Package_Size_2,pure,20,0.05531752068481399,0.06713086668466484,5.099222078327772e-31,1.2135552326569454,2.804572143080275e-30,False,선행신호 약함 - 판단 보류
Package_Size_2,pure,50,0.05531752068481399,0.05978113883541103,6.238198329005647e-25,1.0806908569895906,4.574678774604141e-24,False,선행신호 약함 - 판단 보류
